__id__,Bot,Duplicate,Host,Image,Link,Location,Miles,Posted,Price,Profile,Scraped,Send,Short,Task,TextId,Title,Uploaded
xnqFy4JZmpqSO78f8vK9,myridevamoz,FALSE,Bot-Host-14,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/415994448_6976236012461012_4295133366163892380_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=6b907e&_nc_ohc=20T5Vlbj6JUAX-kpZAe&_nc_ht=scontent-iad3-2.xx&oh=00_AfCjTaFJGgOhalRPSJo1vMLwf95TpzSbdB1Lq4K6x2EbUw&oe=659C65D3,https://www.facebook.com/marketplace/item/683129227303660,"Riverview, Hillsborough County, Florida",123456,1704475762,"$1,500",facebook.com,1704475762,TRUE,searchhammer.com/?r=Ni6MMhvh1lS6yJJZ0gfy,Dodge Ram 2500 Regular,Ni6MMhvh1lS6yJJZ0gfy,1995 Dodge Ram 2500 Regular Cab · Long Bed,2024-01-05T17:35:58.690Z
f3OMYmPUX2ujw1ivzfED,kelysjhoreef,FALSE,Bot-Host-1,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/415506128_340601428736334_7632386857837499789_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=6b907e&_nc_ohc=5fuLX_5asVYAX-q3buO&_nc_ht=scontent-lax3-1.xx&oh=00_AfCePrqwNLnwkn-kCTjqq4z-wGl45Lz0xBSco15DylCE6g&oe=659CEC00,https://www.facebook.com/marketplace/item/1479655682600022,"San Antonio, Texas",150000,1704475722,"$4,800",facebook.com,1704475722,TRUE,searchhammer.com/?r=Kkr7u8HKhl3DUQG2GZZp,Ford Excursion,Kkr7u8HKhl3DUQG2GZZp,2001 Ford Excursion · Sport Utility 4D,2024-01-05T17:37:23.503Z
90bh128SNEUN1hoVeSs7,merzetiannay,FALSE,Bot-Host-1,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/416226227_6313244008779147_6360282105159681634_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=6b907e&_nc_ohc=1APlq59DRskAX-jqXbz&_nc_ht=scontent-atl3-2.xx&oh=00_AfDihuRLUHaU0OoYZOCRYoqh_UAetOMbNJUXhzJSp69SIA&oe=659D62F2,https://www.facebook.com/marketplace/item/853248013220087,"Oregon City, Oregon",128700,1704475549,"$8,999",facebook.com,1704475549,TRUE,searchhammer.com/?r=AdIKQ1wpXdnybnTooE4z,Ford F-350,AdIKQ1wpXdnybnTooE4z,2004 Ford F350 Super Duty Super Cab,2024-01-05T17:39:16.944Z
VizWIsdPpBrCnaddjsBP,merzetiannay,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t45.5328-4/362638490_6780010215425192_4416856118324442126_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=l6BJRmmPAuIAX9w2xpB&_nc_ht=scontent-atl3-1.xx&oh=00_AfDeDypiUj94MfBjBnZj9Wsg60jx-_xQMQa-33LwhFvbTw&oe=659CDC0C,https://www.facebook.com/marketplace/item/232931603182628,"Hollywood, Florida",500,1704475571,"$14,995",facebook.com,1704475571,TRUE,searchhammer.com/?r=CEXrhZ4aYiFppqHikm57,Ford F-350,CEXrhZ4aYiFppqHikm57,2004 Ford F350 Super Duty Regular Cab,2024-01-05T17:39:16.944Z
jPzuGxxBCj10FU3pK7o8,kalbulitric2,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/417782275_10220158138422414_2652465032253414768_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=6b907e&_nc_ohc=MyQhoI6QxrgAX-Uv6xi&_nc_ht=scontent-atl3-1.xx&oh=00_AfAPwZ_7MsHUwFI9KqBpOgpOnF6ZIN8Ow5Fj4rVV42Ps6A&oe=659C95AD,https://www.facebook.com/marketplace/item/1562244307872230,"Dalton, Georgia",123456,1704476086,"$12,345",facebook.com,1704476086,TRUE,searchhammer.com/?r=fFvtXVpN6kyE6oVBqxiZ,GMC Sierra 2500,fFvtXVpN6kyE6oVBqxiZ,2004 Chevrolet Silverado 2500 Extended Cab · Pickup 4D 6 1/2 ft,2024-01-05T17:40:08.794Z
8W24YK0P1F38j19GAoU8,tattousobnoma,FALSE,Bot-Host-3,https://scontent-iad3-2.xx.fbcdn.net/v/t45.5328-4/411188446_6722116937896636_7912336383605628608_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=AG4JwTwUTUQAX_kkL4r&_nc_oc=AQlYNEbTyfeIV4CC2zgwgLRrEpJOwQizT8vROFE2gHkNwCbvk_m8cdIQQTIpWMomYHY&_nc_ht=scontent-iad3-2.xx&oh=00_AfA1hMSFIhfnkgv1vVhTY7wccKO9FSMci3_olzkJ4uEYEg&oe=659C84A0,https://www.facebook.com/marketplace/item/7158684337581252,"Orland Park, Illinois",133000,1704461017,"$14,500",facebook.com,1704461017,TRUE,searchhammer.com/?r=rdjAT9hHV8v8PljXHVlM,Ford F-350,rdjAT9hHV8v8PljXHVlM,2004 Ford F350 Super Duty Crew Cab,2024-01-05T17:44:15.319Z
5R7NHW1FUxMvqmk1YVe1,flemanatha,FALSE,Bot-Host-16,https://scontent-iad3-2.xx.fbcdn.net/v/t45.5328-4/412593784_7418973248122106_346299206742595832_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=zBdmH8NQi1IAX9Sg1Ly&_nc_ht=scontent-iad3-2.xx&oh=00_AfDDycIo_2McmnAyqvTFyO6kYQUSaAzEyH0hySdydKvK5A&oe=659DE890,https://www.facebook.com/marketplace/item/1045855653200736,"Memphis, Tennessee",146000,1704476266,"$8,500",facebook.com,1704476266,TRUE,searchhammer.com/?r=K0Sao9AWndHwm6eYqpb8,Dodge Ram 2500 Base,K0Sao9AWndHwm6eYqpb8,2003 Dodge Ram 2500,2024-01-05T17:44:55.922Z
ekah3o9NP6aEZdv0ITml,brohusmotlap,FALSE,Bot-Host-1,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/416026223_3568737463443436_8565807297883595545_n.jpg?stp=dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=6b907e&_nc_ohc=uGiySZOU7d4AX8GX6gI&_nc_ht=scontent-lax3-1.xx&oh=00_AfBLnJBH7gSOlRWg0vXBEAOlJE95knqkflJanqNnmN8-2Q&oe=659DAC70,https://www.facebook.com/marketplace/item/1080705163067049,"Soldiers Grove, Wisconsin",2700,1704476542,"$5,700",facebook.com,1704476542,TRUE,searchhammer.com/?r=OxcpLhWpkCdN9GwpoYee,Dodge Ram 2500,OxcpLhWpkCdN9GwpoYee,"1994 Dodge Ram 2500 Regular Cab & Chassis · 135"" WB",2024-01-05T17:45:22.216Z
gRsxdBYVvTtIIxLnqRza,ducolinoseks,FALSE,Bot-Host-16,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/413034912_6898645586857021_8695341098998235918_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=6b907e&_nc_ohc=iNAS7F5WKpYAX9n3BIk&_nc_ht=scontent-atl3-1.xx&oh=00_AfBnZOEk9tU0Bmj1Sx1xzHHynpRL6oAJPdxvdEECLKTy-w&oe=659D6CA1,https://www.facebook.com/marketplace/item/970138981330737,"Lubbock, Texas",130084,1704476284,"$29,500",facebook.com,1704476284,TRUE,searchhammer.com/?r=fuhx0Ou5t3et6NWlWetu,Dodge Ram 2500 Club,fuhx0Ou5t3et6NWlWetu,1997 Dodge Ram 2500 Club Cab,2024-01-05T17:46:04.933Z
jRWmaupKnGTyTSQ3mLxH,hronisradjlig,FALSE,Bot-Host-16,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/415525136_24744315155181949_5080590689931054811_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=6b907e&_nc_ohc=NQQk7sJYXtEAX8AXNif&_nc_ht=scontent-iad3-1.xx&oh=00_AfA8Rs2Mkp65zowA5X2LRKjRee24EmfClENz1im9-vkYtQ&oe=659DB34C,https://www.facebook.com/marketplace/item/3630225303858784,"Port Orange, Florida",123456,1704476613,"$1,000",facebook.com,1704476613,TRUE,searchhammer.com/?r=Jp2BDEsOHm9Na0NxG521,Dodge Ram 2500 Quad,Jp2BDEsOHm9Na0NxG521,2002 Dodge Ram 2500 Quad Cab · Short Bed,2024-01-05T17:48:02.447Z
TCMadXIhvCgeywqn7fR1,nafiederdar7,FALSE,Bot-Host-3,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/417012716_3525816810991767_4094004598274192934_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=6b907e&_nc_ohc=Rvpw7znru_QAX_L1sQt&_nc_ht=scontent-mia3-2.xx&oh=00_AfDkzgDxiFkEdI0CrDalx-8PQh0anIftxKfeL8RHT1m6DA&oe=659E1A92,https://www.facebook.com/marketplace/item/705806391324428,"Edwards, New York",113039,1704476531,"$5,500",facebook.com,1704476531,TRUE,searchhammer.com/?r=sMpq6R17QTjaFBsLulVZ,Dodge Ram 3500,sMpq6R17QTjaFBsLulVZ,2004 Dodge Ram 3500 · ST Pickup 4D 6 1/4 ft,2024-01-05T17:51:24.042Z
dSQlhgZhw0Nblea1Vdiw,plaanjeliluw,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/414546923_7100372876664402_3938833265021750576_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=6b907e&_nc_ohc=LeqlXIWHlPIAX8RqZUk&_nc_ht=scontent-atl3-1.xx&oh=00_AfCnSHc_qURAygtptJF-kgzjU6K8HGsRDoI_WOPGIjPi-A&oe=659D3ACE,https://www.facebook.com/marketplace/item/1528136091372130,"Seward, Nebraska",137803,1704314180,"$13,995",facebook.com,1704314180,TRUE,searchhammer.com/?r=3069Ky3vJwwBzgZLfOAN,Chevrolet Silverado 3500,3069Ky3vJwwBzgZLfOAN,2004 Chevrolet Silverado 2500 Extended Cab · LS Pickup 4D 6 1/2 ft,2024-01-05T17:52:56.147Z
2VeeLhb0HVnMMZLZz2aF,PrincessHafieza,FALSE,Bot-Host-3,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/415517782_215050641663300_833288598380980834_n.jpg?stp=dst-jpg_s960x960&_nc_cat=107&ccb=1-7&_nc_sid=6b907e&_nc_ohc=uu7dwmiCKZIAX-wNtd-&_nc_ht=scontent-iad3-1.xx&oh=00_AfCRMU3EYnNsHa5UOPFTPAF9MU-8m31m4vLHTEJNBpLL4Q&oe=659DB4B5,https://www.facebook.com/marketplace/item/351571217628304,"Auburn, Washington",118034,1704476676,"$19,950",facebook.com,1704476676,TRUE,searchhammer.com/?r=q3nDWHyfC09n1hXgfZmS,Ford F-350,q3nDWHyfC09n1hXgfZmS,2005 Ford F350 Super Duty Crew Cab Lariat Pickup 4D 6 3/4 ft,2024-01-05T17:53:59.155Z
l80lbG6Yr16SafD4uSzE,sadatycels,FALSE,Bot-Host-15,https://scontent-iad3-2.xx.fbcdn.net/v/t45.5328-4/377441534_23939723425671547_7789273751792507387_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=VrBiuzi6p_gAX-19SpZ&_nc_ht=scontent-iad3-2.xx&oh=00_AfApT4lDLcU4op76u2qKStyci5z4AmraN8cPBWNr20oKjg&oe=659C7891,https://www.facebook.com/marketplace/item/907916854117426,"Camp Hill, Pennsylvania",120201,1704476974,"$7,995",facebook.com,1704476974,TRUE,searchhammer.com/?r=of19dA9N4vcxHdG4Ybx4,Ford F-250 Super Duty Crew,of19dA9N4vcxHdG4Ybx4,2003 Ford F250 Super Duty Crew Cab Lariat Pickup 4D 6 3/4 ft,2024-01-05T17:54:47.684Z
i1343SqVqwHFBaM7pV2F,tomojiadanmaa,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t45.5328-4/414142396_24402701246012154_279799936075225405_n.jpg?stp=dst-jpg_s960x960&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=0J-mT6BW7twAX8rqN3j&_nc_ht=scontent-atl3-1.xx&oh=00_AfAOKvPh7xNrWHkk3eoQhx3k8c3qKXQ3EuADbJ8Img96Tw&oe=659C3FE8,https://www.facebook.com/marketplace/item/1082700072765884,"Las Vegas, Nevada",137267,1704225924,"$7,300",facebook.com,1704225924,TRUE,searchhammer.com/?r=XEvY7CNA18JAc9Xbl2KT,Dodge Ram 3500,XEvY7CNA18JAc9Xbl2KT,1994 Chevrolet 3500 Extended Cab,2024-01-05T17:56:58.161Z
XtAfAB7qtbdI5kdkqvjn,gadadaasterah,FALSE,Bot-Host-1,https://scontent-iad3-2.xx.fbcdn.net/v/t45.5328-4/411055336_7145286678873981_332847418723742730_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=0TMgvH0ndRkAX8IOvT6&_nc_ht=scontent-iad3-2.xx&oh=00_AfDJjrjuzVkl7cMMf-C6yhjYpIGo7M2mW5frbRMuOFN42w&oe=659DF4AD,https://www.facebook.com/marketplace/item/885469093115821,"Fallbrook, California",88000,1704477219,"$14,500",facebook.com,1704477219,TRUE,searchhammer.com/?r=6FrCI9jDNTapZYQOUe5Q,Ford F-250,6FrCI9jDNTapZYQOUe5Q,1996 Ford F250,2024-01-05T17:58:24.016Z
YCxJ9j0QekZlwVgy0OYJ,bh10craigslist32,FALSE,Bot-Host-10,https://images.craigslist.org/00r0r_1upaDvLd7Y2_0CI0t2_300x300.jpg,https://gainesville.craigslist.org/cto/d/lake-butler-manual-350-drw/7704497235.html,Lake Butler,81000,1 min ago,"$16,500",craigslist.com,1 min ago,TRUE,searchhammer.com/?r=94bWpywOhGhTDuw3q6ni,Ford F-250-350,94bWpywOhGhTDuw3q6ni,2001 7.3L Manual F-350 DRW,2024-01-05T17:58:53.342Z
ctVS163SAG9eXc80vhnG,bh10craigslist32,FALSE,Bot-Host-10,https://images.craigslist.org/01616_krkuove7vIe_0CI0t2_300x300.jpg,https://victoriatx.craigslist.org/cto/d/victoria-2003-ford-250-xlt/7704496895.html,,122000,1 min ago,"$10,000",craigslist.com,1 min ago,TRUE,searchhammer.com/?r=444WCqgz4q7fAcw1LKYM,Ford F-250-350,444WCqgz4q7fAcw1LKYM,2003 Ford F-250 XLT,2024-01-05T17:58:53.342Z
fh5FagAS2P7NWEkUS5B5,ahenealulodz,FALSE,Bot-Host-15,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/413032642_7099282903488547_7533036416028283417_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=6b907e&_nc_ohc=uYGD0aRhHVQAX93GIop&_nc_ht=scontent-iad3-1.xx&oh=00_AfATeM7ZTgEVZyTHHRoOC1MfcQm1MS2YlPE4dCdbPyMZzA&oe=659E304B,https://www.facebook.com/marketplace/item/385465320554445,"Ickesburg, Pennsylvania",88888,1704476827,"$4,000",facebook.com,1704476827,TRUE,searchhammer.com/?r=Z3FnJ2L7ZqpoSpEMCj9O,Ford F-350 Super Duty,Z3FnJ2L7ZqpoSpEMCj9O,2003 Ford F350 Super Duty Crew Cab · Long Bed,2024-01-05T18:01:28.346Z
yPOScH643xAh9JWQNzUd,rotenberryost759337,FALSE,Bot-Host-3,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/417464811_7110773895624767_6072172743310906648_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=6b907e&_nc_ohc=jPmyO3f9ri8AX-s7SjX&_nc_ht=scontent-iad3-1.xx&oh=00_AfCXGpXVAbg7alTnqkud7VsRUFLoB-xdjVsUYsrAqVai_w&oe=659DB883,https://www.facebook.com/marketplace/item/1570860927025689,"Ramsey, Minnesota",122000,1704477508,"$6,800",facebook.com,1704477508,TRUE,searchhammer.com/?r=LLkmq9Gl5FzVXwW2FIr9,Ford F-250,LLkmq9Gl5FzVXwW2FIr9,2005 Ford F250 Super Duty Crew Cab · XL Pickup 4D 6 3/4 ft,2024-01-05T18:03:39.976Z
OA8NcxoSjIZuAyo15dG8,eroybeikes5,FALSE,Bot-Host-3,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/413034099_2669721826524755_8659292626216867430_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=6b907e&_nc_ohc=1fu25Ju4iDIAX_3LVGe&_nc_ht=scontent-atl3-2.xx&oh=00_AfDFr9cYDkF2r45y0_xZeGw5mR-QOK9912BBCb_fx6LAfA&oe=659D85AE,https://www.facebook.com/marketplace/item/1048572613086845,"Turlock, California",2222,1704477555,$50,facebook.com,1704477555,TRUE,searchhammer.com/?r=mVTTg998QALSjxpk31mT,Ford F-350,mVTTg998QALSjxpk31mT,2006 Ford F350 Super Duty Super Cab & Chassis,2024-01-05T18:04:13.224Z
KdHH8DQM6T2owU7bUN3R,chahidgjucie,FALSE,Bot-Host-16,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/415523988_25244528401801234_573835865354705435_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=6b907e&_nc_ohc=vaWFfqffblIAX9KDR0z&_nc_ht=scontent-iad3-2.xx&oh=00_AfCTNkjbOTInKKimHXjh7wQw0ERu2IKch8cCnvNBoZfOTA&oe=659E161C,https://www.facebook.com/marketplace/item/730999622428921,"Eustis, Florida",104000,1704477515,"$5,500",facebook.com,1704477515,TRUE,searchhammer.com/?r=8G2IyS2YdJAWyYJHw0lf,Ford F-350 Crew,8G2IyS2YdJAWyYJHw0lf,1995 Ford F350 Crew Cab · Long Bed,2024-01-05T18:05:07.637Z
Jg9dR6NMBUqbLS0JSua1,JanetAlexander,FALSE,Bot-Host-8,https://scontent-atl3-1.xx.fbcdn.net/v/t45.5328-4/410711351_7373047336059302_8216101310732289315_n.jpg?stp=dst-jpg_s960x960&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=tytIZejiB8gAX-sJICQ&_nc_ht=scontent-atl3-1.xx&oh=00_AfCOD9ili0Jd-MlGAME2qgmcY4Q4Xmv1XYC7XzHaMkfBhQ&oe=659DE655,https://www.facebook.com/marketplace/item/895048275424653,"Ronan, Montana",113000,1704474377,"$15,500",facebook.com,1704474377,TRUE,searchhammer.com/?r=uPCTVH4WVNt1pjWxStb2,Dodge D-250 Regular,uPCTVH4WVNt1pjWxStb2,1992 Dodge D250 Regular Cab · Long box,2024-01-05T18:08:28.057Z
GsLvcXzFav0h63kwKTkH,yclanehubenyw,FALSE,Bot-Host-1,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/417117459_10227708035341425_3688227664577321977_n.jpg?stp=dst-jpg_s960x960&_nc_cat=100&ccb=1-7&_nc_sid=6b907e&_nc_ohc=5TihvspiVEEAX8N4SKx&_nc_ht=scontent-iad3-2.xx&oh=00_AfDgforNcPzTptf3NiSvnZtJbpTORITLpIfVxEgzsT_3-Q&oe=659CB536,https://www.facebook.com/marketplace/item/387460647078789,"Union City, Indiana",123123,1704477799,$123,facebook.com,1704477799,TRUE,searchhammer.com/?r=51ewc1xsUyYzaKgnpFyS,GMC Sierra 3500,51ewc1xsUyYzaKgnpFyS,2005 GMC Sierra 3500 Regular Cab · Work Truck Pickup 2D 8 ft,2024-01-05T18:11:01.146Z
9ShmIWXfqXAxnJaYvV2m,aljenmomenh,FALSE,Bot-Host-1,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/415430571_24861506986796512_126827478247054466_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&cb=99be929b-b574a898&ccb=1-7&_nc_sid=6b907e&_nc_ohc=7WtvZ_QagrUAX-7FwCm&_nc_ht=scontent-lax3-1.xx&oh=00_AfDnAyphLblYJFCJosDECJv7DhTzuYhocP8jg6_xPHrsuA&oe=659CAEF5,https://www.facebook.com/marketplace/item/221717157651010,"Vista, California",84000,1704477894,"$17,500",facebook.com,1704477894,TRUE,searchhammer.com/?r=8fO7z4xb6wYx06hGxu0O,Chevrolet Silverado 2500,8fO7z4xb6wYx06hGxu0O,2005 Chevrolet Silverado 2500 HD Regular Cab · Work Truck Pickup 2D 8 ft,2024-01-05T18:11:58.336Z
XesEByVIfK9TuXMj257P,homamkrikke9,FALSE,Bot-Host-3,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/415509264_2350074005186164_2864222236438707386_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=6b907e&_nc_ohc=byMaH_TD0TUAX_7VwOg&_nc_ht=scontent-iad3-1.xx&oh=00_AfBv8T0KMZO8VirgY7TWQDXadYOHcPHqcA_DuSaBl9bk_Q&oe=659C491C,https://www.facebook.com/marketplace/item/1054319065900182,"Ignacio, Colorado",20000,1704477995,"$2,500",facebook.com,1704477995,TRUE,searchhammer.com/?r=NJyW9gkyqI3TygaSICAM,Ford F-350,NJyW9gkyqI3TygaSICAM,1996 Ford F350 Crew Cab,2024-01-05T18:14:04.908Z
McTFpKQvDPX8j8CVF4av,ukoopjlq,FALSE,Bot-Host-1,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/417420087_921839862942558_3438388834175292791_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=6b907e&_nc_ohc=hZTJ-NpkU_EAX9Icw0x&_nc_ht=scontent-atl3-2.xx&oh=00_AfDEo_5zCqki_SoY-aci6-FxizoXsepbIeZmTbkyC7u1wA&oe=659DC78B,https://www.facebook.com/marketplace/item/677173371269423,"Morristown, Tennessee",116381,1704477874,$0,facebook.com,1704477874,TRUE,searchhammer.com/?r=cDPcKkppwaViTBzdnuHc,Dodge Ram 2500,cDPcKkppwaViTBzdnuHc,1998 Dodge Ram 2500 · Conversion van,2024-01-05T18:15:37.551Z
Uix7rEYFzFBPUQBOki7l,akilhakirohw,FALSE,Bot-Host-4,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/417722232_1091872878655247_2700850038063340293_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=6b907e&_nc_ohc=tVVzkWEbas0AX8EBIVG&_nc_ht=scontent-iad3-1.xx&oh=00_AfDql6okD89xLimhmN6YlZ8YDrBtFGgOHMfR2HVeo3iUdA&oe=659D3567,https://www.facebook.com/marketplace/item/683136380571888,"North Liberty, Indiana",103598,1704477530,"$3,200",facebook.com,1704477530,TRUE,searchhammer.com/?r=8Z5yIHnFNB17vPDQShNf,Ford F-250 Super Duty Regular,8Z5yIHnFNB17vPDQShNf,2000 Ford F250 Super Duty Regular Cab · Long Bed,2024-01-05T18:17:18.531Z
4HWOhajR2kNLYHebS8SG,MarivicManalansan,FALSE,Bot-Host-1,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/416836359_10160759230008913_2515064624509050754_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=6b907e&_nc_ohc=dO3vtrhKbEIAX9PSe7R&_nc_ht=scontent-iad3-2.xx&oh=00_AfDY6QordXoaH7DqdjBA-vAtzicFBvvlCOCVsBqHHRPsjA&oe=659CAA7D,https://www.facebook.com/marketplace/item/1120071242493381,"East Killingly, Connecticut",150000,1704478444,"$25,000",facebook.com,1704478444,TRUE,searchhammer.com/?r=WalRVoqDrDSqpc04yh1f,Ford Excursion,WalRVoqDrDSqpc04yh1f,2002 Ford F350 Super Duty Crew Cab · Short Bed,2024-01-05T18:17:28.248Z
QLcmAWnfXEon7UnuBJ9v,bh12autotrader153,FALSE,Bot-Host-12,,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=703603636,"Houston, TX","121,925",,"$30,995",autotrader.com,2024-01-05T18:18:21.876Z,TRUE,searchhammer.com/?r=XhyHo4m370gYb5iUyNjY,AT Dodge Ram 2500-3500-D Series,XhyHo4m370gYb5iUyNjY,Used 2003 Dodge Ram 3500 Truck SLT,2024-01-05T18:18:21.595Z
F1mEGy30RV8umBZqgrhX,ocbinakwete2,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t45.5328-4/409828401_7024756920950709_1701898043461050452_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=ulxNxSMJbT4AX9vnbuw&_nc_oc=AQkJAlws9rADlEWvSdXh5DZxVb49HslTH52BrXqMt5jZRUefVXYlAp3CUmBuVNA6N2o&_nc_ht=scontent-atl3-1.xx&oh=00_AfCyz3xmAJIsrsPIHq84SgujbttI7ql948o9TN5wegBu8A&oe=659D0EAA,https://www.facebook.com/marketplace/item/128223830385888,"Daytona Beach, Florida",17500,1704478339,"$4,500",facebook.com,1704478339,TRUE,searchhammer.com/?r=gwCYePeIV8Iw6P71nodw,Ford F-250,gwCYePeIV8Iw6P71nodw,1997 Ford Ford F250 Regular Cab HD Long Bed,2024-01-05T18:18:42.562Z
KWL7tPTKaDgZhOKQQP7r,ocbinakwete2,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/415993965_855985966303727_1125355721741162528_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=6b907e&_nc_ohc=-lrJ6Kik0WQAX--hhNb&_nc_ht=scontent-atl3-1.xx&oh=00_AfCJelmX2OnjuY59kc58RHOr5eEtDE4ebG1nNyURSNcRtw&oe=659DF18D,https://www.facebook.com/marketplace/item/748419003344484,"Griffin, Georgia",111111,1704464099,$123,facebook.com,1704464099,TRUE,searchhammer.com/?r=nHdu7XvLSyw2ZCG1gFTV,Ford F-250,nHdu7XvLSyw2ZCG1gFTV,2006 Ford F250 Super Duty Super Cab,2024-01-05T18:18:42.562Z
ORjfqsv6EtGCkSX9YfTQ,ocbinakwete2,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/413032669_24505791882399716_6019639962471839873_n.jpg?stp=dst-jpg_s960x960&_nc_cat=103&ccb=1-7&_nc_sid=6b907e&_nc_ohc=XzfXd2WZ7CgAX835AHX&_nc_ht=scontent-atl3-1.xx&oh=00_AfAD2YxI3h0Is8eZdD7WpAQfkRso5KH4IUShNmWtcqfjtw&oe=659C8CA8,https://www.facebook.com/marketplace/item/698934049031651,"Beecher, Illinois",150000,1704475071,$900,facebook.com,1704475071,TRUE,searchhammer.com/?r=HU39mdReXd2x2D6AzVPL,Ford F-250,HU39mdReXd2x2D6AzVPL,2004 Ford F250 Super Duty Super Cab,2024-01-05T18:18:42.562Z
RwOShclVqIJhrpPuLDCc,ocbinakwete2,FALSE,Bot-Host-1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/417528849_769433391662415_403461122719390920_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=6b907e&_nc_ohc=9JHUDUzgBmYAX9cgQG4&_nc_ht=scontent-atl3-1.xx&oh=00_AfBx0vwEv_R5kWrUOTeWbz260ytrIkpboZiHdt8TQ7ElAg&oe=659D8778,https://www.facebook.com/marketplace/item/1421551141771152,"North Canton, Ohio",10100,1704475077,"$18,995",facebook.com,1704475077,TRUE,searchhammer.com/?r=2s3p6vEf5vTNLIDIBOTV,Ford F-250,2s3p6vEf5vTNLIDIBOTV,2005 Ford F250 Super Duty Super Cab · XLT Pickup 4D 6 3/4 ft,2024-01-05T18:18:42.562Z
